RestaurantID,Cuisine,Name,NumberOfReviews,Rating,Location,Coordinates
cw7K31iO2tb5drMtqZ9F8w,Italian,Sardi's,411,3.5,"{'address1': '234 W 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['234 W 44th St', 'New York, NY 10036']}","{'latitude': 40.75789, 'longitude': -73.98755}"
l8IORbpTz9EwCmHJ_TRULw,Italian,Avere Ristorante,8,4,"{'address1': '222 Duffield St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['222 Duffield St', 'Brooklyn, NY 11201']}","{'latitude': 40.6915079, 'longitude': -73.9849649}"
JrJRfpGicISz_Gt9LkPMvw,Italian,Belli Osteria,185,4,"{'address1': '860 Fulton St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['860 Fulton St', 'Brooklyn, NY 11238']}","{'latitude': 40.6835199838354, 'longitude': -73.9669024162476}"
4AWGPR2F2KiTILhg9IVAZQ,Italian,LDV Hospitality,1,5,"{'address1': '130 West 25th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '', 'country': 'US', 'state': 'NY', 'display_address': ['130 West 25th St', 'New York, NY']}","{'latitude': 40.7446674371846, 'longitude': -73.9933653022209}"
DD-hzjrGrWQiymt0Ws751w,Italian,Luna Ristorante,101,3.5,"{'address1': '115 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['115 Mulberry St', 'New York, NY 10013']}","{'latitude': 40.71766, 'longitude': -73.99836}"
LfRiA6RORToZUSJUHkZBVA,Italian,Frankies 457 Spuntino,675,4,"{'address1': '457 Court St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['457 Court St', 'Brooklyn, NY 11231']}","{'latitude': 40.677328, 'longitude': -73.997972}"
t3WXZ8U6espLzY5YQ1Ocsg,Italian,Cello Wine Bar,171,4,"{'address1': '226 E 53rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['226 E 53rd St', 'New York, NY 10022']}","{'latitude': 40.7570686, 'longitude': -73.9684187}"
NqwwyMMXIS-JnwdDQBQT9A,Italian,Bazar Tapas Bar and Restaurant,113,4,"{'address1': '31 W 26th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['31 W 26th St', 'New York, NY 10010']}","{'latitude': 40.74447, 'longitude': -73.99006}"
acXWoQ2wZnpzRV-0V58YTQ,Italian,Bevacco,208,3.5,"{'address1': '60 Henry St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['60 Henry St', 'Brooklyn, NY 11201']}","{'latitude': 40.6992863863707, 'longitude': -73.9921883493662}"
6KcS6hc2j4kJi2XTGxC1eg,Italian,Bodrum Mediterranean Restaurant,326,4,"{'address1': '584 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['584 Amsterdam Ave', 'New York, NY 10024']}","{'latitude': 40.78935, 'longitude': -73.97411}"
24Fe99IbeFWERDVN7QGB4Q,Italian,La Vigna Restaurant,157,4,"{'address1': '10011 Metropolitan Ave', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['10011 Metropolitan Ave', 'Forest Hills, NY 11375']}","{'latitude': 40.71098, 'longitude': -73.85272}"
Xjswj531-FkRZPpcccU6kQ,Mexican,Vida Verde,325,4.5,"{'address1': '248 W 55th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['248 W 55th St', 'New York, NY 10019']}","{'latitude': 40.7650089, 'longitude': -73.983215}"
6Ct7OeTRn4caY9g0swFBsw,Mexican,La Contenta,579,4.5,"{'address1': '102 Norfolk St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['102 Norfolk St', 'New York, NY 10002']}","{'latitude': 40.71873, 'longitude': -73.98691}"
Wx6lMnEh7dCmX-9PQF1Ifw,Mexican,Toloache 50,1567,4,"{'address1': '251 W 50th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['251 W 50th St', 'New York, NY 10012']}","{'latitude': 40.76219, 'longitude': -73.98562}"
ihzI-4yGesoQuAoIocao8g,Mexican,Tacuba Hell's Kitchen,409,4,"{'address1': '802 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['802 9th Ave', 'New York, NY 10019']}","{'latitude': 40.765422, 'longitude': -73.98719}"
7bD22UAtH56ikWYslOSIQg,Mexican,Calexico,387,4,"{'address1': '1491 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10075', 'country': 'US', 'state': 'NY', 'display_address': ['1491 2nd Ave', 'New York, NY 10075']}","{'latitude': 40.77259, 'longitude': -73.95588}"
xemN4tP9RlK5c-yUT-M71Q,Mexican,Mamasita Bar & Grill,631,4,"{'address1': '818 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['818 10th Ave', 'New York, NY 10019']}","{'latitude': 40.76733, 'longitude': -73.98945}"
XO6IbZn2oxonPrfcXHK4HA,Mexican,Casa Mexicana,156,4,"{'address1': '894 Amsterdam Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['894 Amsterdam Ave', 'New York, NY 10025']}","{'latitude': 40.7989452034235, 'longitude': -73.9668629318476}"
9aJ1MVTthZw3QjqoG7mPjg,Mexican,Rosie's,481,4,"{'address1': '29 E 2nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['29 E 2nd St', 'New York, NY 10003']}","{'latitude': 40.72492, 'longitude': -73.99079}"
PAJdNrD4HFBN16OAFeDx4A,Mexican,Ponche Taqueria & Cantina,441,4,"{'address1': '420 W 49th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['420 W 49th St', 'New York, NY 10019']}","{'latitude': 40.763157, 'longitude': -73.99047}"
ci0-GO_iMb0NdTCUYWjocQ,Mexican,Noche De Margaritas,263,4,"{'address1': '1726 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1726 2nd Ave', 'New York, NY 10128']}","{'latitude': 40.7801018, 'longitude': -73.9497833}"
pG-IkylRFOb-HlaD8NwvvQ,Mexican,La Loteria,248,4,"{'address1': '29 7th Ave S', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['29 7th Ave S', 'New York, NY 10014']}","{'latitude': 40.7307865530978, 'longitude': -74.004135953373}"
DY2wlHlgC5eHITs-d5rT4w,Mexican,Panchos,43,4.5,"{'address1': '964 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['964 Amsterdam Ave', 'New York, NY 10025']}","{'latitude': 40.8015, 'longitude': -73.96534}"
9_CEU7Wmvmwlyvqr-PJD6w,Mexican,Ofrenda,840,4,"{'address1': '113 7th Ave S', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['113 7th Ave S', 'New York, NY 10014']}","{'latitude': 40.73391, 'longitude': -74.00242}"
_HxxUvRp-0FMH_RoEzG1TA,Mexican,Barnacho,105,4,"{'address1': '920 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['920 2nd Ave', 'New York, NY 10017']}","{'latitude': 40.7540321350098, 'longitude': -73.9688491821289}"
SULHf6nGQ8sK0UpG1XU30w,Mexican,Los Tacos No.1,517,4.5,"{'address1': '229 W 43rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['229 W 43rd St', 'New York, NY 10036']}","{'latitude': 40.7575067, 'longitude': -73.9877717}"
sTu5z5HUcIYykg97HHj8xA,Mexican,El Centro,729,4,"{'address1': '824 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['824 9th Ave', 'New York, NY 10019']}","{'latitude': 40.76602, 'longitude': -73.98688}"
RzKR9QcYP03EQ_8DxTxowg,Mexican,Barrio Chino,1018,4,"{'address1': '253 Broome St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['253 Broome St', 'New York, NY 10002']}","{'latitude': 40.718022, 'longitude': -73.990026}"
BbMUXd69i0tlWS2aoppwaQ,Mexican,El Camion,575,4,"{'address1': '194 Ave A', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['194 Ave A', 'New York, NY 10009']}","{'latitude': 40.7291, 'longitude': -73.98105}"
tCuPhpmf1PaYe5dmwdq8Ew,Mexican,Guacamole Mexican Restaurant,63,4,"{'address1': '768 Amsterdam Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['768 Amsterdam Ave', 'New York, NY 10025']}","{'latitude': 40.7952, 'longitude': -73.96992}"
_Kc_mFOk7zMPDcDhkdJE7A,Mexican,Toloache Thompson,368,4,"{'address1': '205 Thompson St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['205 Thompson St', 'New York, NY 10012']}","{'latitude': 40.7286749, 'longitude': -73.9996277}"
jnEv25Y2DosTq2sNnvmC9g,Mexican,Los Tacos No.1,2131,4.5,"{'address1': '75 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['75 9th Ave', 'New York, NY 10011']}","{'latitude': 40.7425547, 'longitude': -74.0060838}"
ue-iu3tMiHAv7JR0YuhOww,Mexican,Hell's Kitchen,301,4,"{'address1': '754 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['754 9th Ave', 'New York, NY 10019']}","{'latitude': 40.7638823425707, 'longitude': -73.9884334000586}"
7CfaiHE11MO2zAiu3w6bsw,Mexican,Taco Dumbo,58,4,"{'address1': '19 W 52nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10103', 'country': 'US', 'state': 'NY', 'display_address': ['19 W 52nd St', 'New York, NY 10103']}","{'latitude': 40.7604532, 'longitude': -73.9775139}"
hGWYNCUmDLk_H_Mu3oV9HA,Mexican,Dos Caminos,1365,3,"{'address1': '825 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['825 3rd Ave', 'New York, NY 10022']}","{'latitude': 40.755878, 'longitude': -73.970383}"
36Hruo3o2JE6Q2Wdnhy0wA,Mexican,Rocking Horse Cafe,561,4,"{'address1': '182 8th Ave', 'address2': 'St 19', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['182 8th Ave', 'St 19', 'New York, NY 10011']}","{'latitude': 40.742839, 'longitude': -74.000275}"
V9jFJfuK3FzWCJGoY15EgQ,Mexican,Blue Maiz,157,4,"{'address1': '606 8th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['606 8th Ave', 'New York, NY 10018']}","{'latitude': 40.75543, 'longitude': -73.99071}"
_FrbMrCJQMUEoNiKJA3q_w,Mexican,Harlem Taco & Bowl Company,15,4.5,"{'address1': '2288 Frederick Douglass Blvd', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['2288 Frederick Douglass Blvd', 'New York, NY 10027']}","{'latitude': 40.80869, 'longitude': -73.95202}"
cy0vBvZu2Eb4XtRFCp8Seg,Mexican,Conmigo,93,4,"{'address1': '1685 1st Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1685 1st Ave', 'New York, NY 10128']}","{'latitude': 40.77793, 'longitude': -73.94902}"
kn9rgR4KlvyTTi-s76OIaQ,Mexican,Toloache 82nd,333,4,"{'address1': '166 E 82nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['166 E 82nd St', 'New York, NY 10028']}","{'latitude': 40.77636, 'longitude': -73.95677}"
bHJWjEg_sGjrlSHIOX6Mqg,Mexican,Two Lizards Mexican Bar & Grill,393,3.5,"{'address1': '1365 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1365 1st Ave', 'New York, NY 10021']}","{'latitude': 40.768857, 'longitude': -73.955524}"
WyiTT3VHjzowMnOnUpZ7TQ,Mexican,Empellón,163,4,"{'address1': '510 Madison Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['510 Madison Ave', 'New York, NY 10022']}","{'latitude': 40.75971, 'longitude': -73.97473}"
UH_aksIxzGPPyhWZJbTP7A,Mexican,Cantina Taqueria & Tequila Bar,327,4,"{'address1': '1838 7th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['1838 7th Ave', 'New York, NY 10026']}","{'latitude': 40.8003063353508, 'longitude': -73.9549569049235}"
0AWdTQZ97G4rutU0z9Di6g,Mexican,Fonda East Village,621,4,"{'address1': '40 Avenue B', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['40 Avenue B', 'New York, NY 10009']}","{'latitude': 40.722852, 'longitude': -73.98286}"
nrwOQSXoRXfAYhkdjiUk8g,Mexican,Toro Loco,6,4.5,"{'address1': '15 Stone St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['15 Stone St', 'New York, NY 10004']}","{'latitude': 40.70421, 'longitude': -74.01208}"
tvqtAjAyc7dplVVwhw3VZQ,Mexican,La Contenta Oeste,59,4,"{'address1': '78 W 11th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['78 W 11th St', 'New York, NY 10011']}","{'latitude': 40.7352, 'longitude': -73.99808}"
XipQLDbyTl5tsLlyzAWzug,Mexican,Jajaja,324,4.5,"{'address1': '162 E Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['162 E Broadway', 'New York, NY 10002']}","{'latitude': 40.7141530317142, 'longitude': -73.9904247969389}"
2iwT3iutZvmqzmu7oOkWFw,Mexican,Dos Caminos,339,3.5,"{'address1': '1567 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['1567 Broadway', 'New York, NY 10036']}","{'latitude': 40.7593727, 'longitude': -73.9853281}"
PqqnNrUtU7XTKQvUM4cyqQ,Mexican,Bar Verde,60,4.5,"{'address1': '65 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['65 2nd Ave', 'New York, NY 10003']}","{'latitude': 40.7260849061034, 'longitude': -73.9897361397743}"
oSFL1AVZYouS4YrDjoLyLA,Mexican,Baby Bo's Cantina,531,4,"{'address1': '627 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['627 2nd Ave', 'New York, NY 10016']}","{'latitude': 40.74514, 'longitude': -73.97598}"
k3iUNUGsl-xpQ_EsOfTadA,Mexican,Cafe Ollin,354,4.5,"{'address1': '339 E 108th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['339 E 108th St', 'New York, NY 10029']}","{'latitude': 40.7912288, 'longitude': -73.9395386}"
54hPnm8Z4rJST1CZWaOznw,Mexican,Pampano,516,4,"{'address1': '209 E 49th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['209 E 49th St', 'New York, NY 10017']}","{'latitude': 40.75503, 'longitude': -73.97054}"
boRM4i0UQswxQIp6CA9y_A,Mexican,La Esquina,1785,3.5,"{'address1': '114 Kenmare St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['114 Kenmare St', 'New York, NY 10012']}","{'latitude': 40.721502075214, 'longitude': -73.9976406097412}"
X0IWYIpyp-eeD783EqVGWw,Mexican,Oxido,187,4,"{'address1': '18 W 23rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['18 W 23rd St', 'New York, NY 10010']}","{'latitude': 40.7417158567418, 'longitude': -73.9903659152219}"
OsnvNfvVnpjnFklon1s-vg,Mexican,La Chula,66,4.5,"{'address1': '137 E 116th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['137 E 116th St', 'New York, NY 10029']}","{'latitude': 40.79882, 'longitude': -73.94168}"
BdHWUmVFuo1R8Lctv4K1Ow,Mexican,El Parador Cafe,372,4,"{'address1': '325 E 34th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['325 E 34th St', 'New York, NY 10016']}","{'latitude': 40.7444599, 'longitude': -73.97472}"
ifGXrRqs-zp6ek7LsoozrQ,Mexican,Taqueria Diana,629,4,"{'address1': '129 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['129 2nd Ave', 'New York, NY 10003']}","{'latitude': 40.7284337609976, 'longitude': -73.9879844318771}"
u9xVzV1OZC5pwtUgaHLM-A,Mexican,El Kallejon,207,4.5,"{'address1': '209 E 117th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10035', 'country': 'US', 'state': 'NY', 'display_address': ['209 E 117th St', 'New York, NY 10035']}","{'latitude': 40.798538, 'longitude': -73.938805}"
qHbQ2V9K_GJqLaOaielk_Q,Mexican,Cascabel Taqueria,294,3.5,"{'address1': '1556 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1556 2nd Ave', 'New York, NY 10028']}","{'latitude': 40.7743636, 'longitude': -73.9539916}"
NOh24SMS6k4pzNv8Ds7KDg,Mexican,Cafe Habana,2993,4,"{'address1': '17 Prince St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['17 Prince St', 'New York, NY 10012']}","{'latitude': 40.722998, 'longitude': -73.994171}"
jeWIYbgBho9vBDhc5S1xvg,Mexican,Holy Guacamole,101,4,"{'address1': '3555 31st St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['3555 31st St', 'Astoria, NY 11106']}","{'latitude': 40.756621, 'longitude': -73.929336}"
iPc-zPgcpgeSo76xl5Jbpw,Mexican,The Maze,245,4,"{'address1': '32 W 32nd St', 'address2': 'Fl 3', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['32 W 32nd St', 'Fl 3', 'New York, NY 10001']}","{'latitude': 40.74764, 'longitude': -73.98724}"
MnGdp1pYDP-wK57o2lJcwg,Mexican,Casa Neta,78,4,"{'address1': '40 E 20th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['40 E 20th St', 'New York, NY 10003']}","{'latitude': 40.73846, 'longitude': -73.98861}"
DFRpXRHjOHBxYHiuvwaEQQ,Mexican,Rosa Mexicano,1008,3.5,"{'address1': '61 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['61 Columbus Ave', 'New York, NY 10023']}","{'latitude': 40.77118, 'longitude': -73.98311}"
tuP7STBjszTvKcQLeFMnkw,Mexican,The Great Burrito,247,4,"{'address1': '405 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['405 Amsterdam Ave', 'New York, NY 10024']}","{'latitude': 40.78333, 'longitude': -73.97796}"
8WSRmH4rsSRJN1jN0qmT_A,Mexican,Cafe Frida,573,3.5,"{'address1': '368 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['368 Columbus Ave', 'New York, NY 10024']}","{'latitude': 40.7808959, 'longitude': -73.9764829}"
8DvAPUI0qP43rY_CD8YYZQ,Mexican,Lenita,45,4,"{'address1': '7 Hanover Square', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['7 Hanover Square', 'New York, NY 10004']}","{'latitude': 40.704046, 'longitude': -74.0096618}"
L3REPLCvQpMapYPd_fkS-A,Mexican,Los Mariscos,343,4.5,"{'address1': '409 W 15th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['409 W 15th St', 'New York, NY 10011']}","{'latitude': 40.74207, 'longitude': -74.00565}"
DQuwci5xgJxXx7dxxp9FBA,Mexican,Taqueria St. Marks Place,336,4,"{'address1': '79 St Marks Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['79 St Marks Pl', 'New York, NY 10003']}","{'latitude': 40.7278587780221, 'longitude': -73.9856138085992}"
6ezrABEThm48qv1qj8_FVw,Mexican,Javelina,52,3.5,"{'address1': '1395 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1395 2nd Ave', 'New York, NY 10021']}","{'latitude': 40.7694, 'longitude': -73.95816}"
e7krRmyE5upHv2gsEOdR8w,Mexican,Mayahuel Mariposa,561,4,"{'address1': '304 E 6th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['304 E 6th St', 'New York, NY 10003']}","{'latitude': 40.72711, 'longitude': -73.98817}"
iXtZQ7twXQiv7j2ZdxZqUg,Mexican,Burritos y Mas NY Tex-Mex,108,4,"{'address1': '1571 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1571 Lexington Ave', 'New York, NY 10029']}","{'latitude': 40.7887686998247, 'longitude': -73.9486259859039}"
BxnrBKdLwdaEXyq97uxgKg,Mexican,Cascalote Latin Bistro,276,4.5,"{'address1': '2126 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2126 2nd Ave', 'New York, NY 10029']}","{'latitude': 40.79267, 'longitude': -73.94059}"
skN-mgnOezFQr9YNh5G5TQ,Mexican,Lolita's Kitchen,60,4,"{'address1': '1364 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1364 Lexington Ave', 'New York, NY 10128']}","{'latitude': 40.7824207446896, 'longitude': -73.9534502033954}"
iUOijKvgnv_4Iu758CqlOg,Mexican,Hotel Tortuga,433,4,"{'address1': '246 E 14th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['246 E 14th St', 'New York, NY 10003']}","{'latitude': 40.73239, 'longitude': -73.98545}"
B6bEkY9sJ_GU2pD2Rwb4gg,Mexican,El Mitote,372,3.5,"{'address1': '208 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['208 Columbus Ave', 'New York, NY 10023']}","{'latitude': 40.77578, 'longitude': -73.98021}"
La78lTOdzTrdFYTGXUp7og,Mexican,Oaxaca Taqueria,331,3.5,"{'address1': '424 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['424 Amsterdam Ave', 'New York, NY 10024']}","{'latitude': 40.7841453552246, 'longitude': -73.9778137207031}"
ueL0t_7Yu_ev2RrWK9dgDA,Mexican,Tacombi - Empire State Building,29,4,"{'address1': '23 W 33rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10118', 'country': 'US', 'state': 'NY', 'display_address': ['23 W 33rd St', 'New York, NY 10118']}","{'latitude': 40.748375, 'longitude': -73.9864908}"
zRLNm8U-KGMeotCaE5Xaww,Mexican,Tehuitzingo,365,4,"{'address1': '695 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['695 10th Ave', 'New York, NY 10036']}","{'latitude': 40.76322, 'longitude': -73.99326}"
_5BoZ_C5zEl5M_MxT1W39w,Mexican,Cascabel Taqueria,333,3.5,"{'address1': '2799 Broadway 108th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2799 Broadway 108th St', 'New York, NY 10025']}","{'latitude': 40.8029136693265, 'longitude': -73.9679586979658}"
7l0uy47dEHXg2S1lA1s-EQ,Mexican,Vote For Pedro Tequila & Tacos,28,4,"{'address1': '231 E 53rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['231 E 53rd St', 'New York, NY 10022']}","{'latitude': 40.75736, 'longitude': -73.968}"
VThwGCuC6JVaxAgnmuJDRg,Mexican,Cilantro,347,3.5,"{'address1': '485 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['485 Columbus Ave', 'New York, NY 10024']}","{'latitude': 40.784629, 'longitude': -73.973121}"
AnAZaBsEuBjYvzaPMTN0oQ,Mexican,Flats Fix Taqueria,134,4,"{'address1': '30 East 16th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['30 East 16th St', 'New York, NY 10003']}","{'latitude': 40.7369234, 'longitude': -73.9920516}"
